o1Error,o2Error,o3Error,o4Error,o5Error,o6Error,o7Error,o8Error,o9Error,o10Error,b1Error,b2Error,b3Error,b4Error,b5Error,b6Error,b7Error,b8Error,b9Error,b10Error
0,2.6147098441152083,5.647458426454921,3.3398500028846247,2.8328900141647417,5.134426320220926,5.092757140919852,5.810571634741147,5.810571634741147,5.092757140919852,6.1318569606087925,2.6147098441152083,5.810571634741147,2.6147098441152083,2.8328900141647417,4.912889336229962,5.092757140919852,5.810571634741147,5.588714635582264,5.092757140919852,6.1318569606087925
1,5.675957032941749,0.16992500144231237,5.463524373271181,5.7846348455575205,4.330916878114617,3.820178962415188,2.357552004618084,2.357552004618084,3.820178962415188,4.257387842692652,5.675957032941749,-3.0,5.463524373271181,5.7846348455575205,4.330916878114617,3.9188632372745946,1.6438561897747246,1.0874628412503393,3.9188632372745946,4.257387842692652
2,1.6438561897747246,5.5584207132686645,1.6438561897747246,4.467605550082998,4.864186144654281,4.7073591320808825,5.495855026887171,5.495855026887171,4.912889336229962,4.467605550082998,3.0223678130284544,5.495855026887171,0.16992500144231237,3.7142455176661224,4.592457037268081,4.7073591320808825,5.588714635582264,5.3264294871223035,4.864186144654281,5.957102041562286
3,2.6147098441152083,5.463524373271181,3.820178962415188,5.7582232147267245,2.0443941193584534,2.6147098441152083,5.092757140919852,5.092757140919852,5.463524373271181,5.7582232147267245,2.6147098441152083,5.7582232147267245,2.0443941193584534,5.463524373271181,5.463524373271181,5.463524373271181,3.820178962415188,5.7582232147267245,5.092757140919852,5.7582232147267245
4,5.005624549193878,0.16992500144231237,5.290018846932618,5.396604781181859,3.599912842187128,3.599912842187128,3.820178962415188,3.820178962415188,1.6438561897747246,1.0874628412503393,5.2143191208007655,1.6438561897747246,5.005624549193878,5.396604781181859,4.467605550082998,2.8328900141647417,2.8328900141647417,2.357552004618084,1.6438561897747246,2.357552004618084
5,5.174925682500679,0.16992500144231237,4.400879436282184,5.430452551665532,-3.0,2.0443941193584534,4.400879436282184,4.400879436282184,2.0443941193584534,5.092757140919852,4.960001932068081,4.400879436282184,5.005624549193878,5.463524373271181,3.820178962415188,1.0874628412503393,4.330916878114617,3.7142455176661224,0.16992500144231237,5.092757140919852
